Q2 complemento - tema mais atuante por deputado no periodo 2023-2026
Tema mais atuante por deputado - consolidado
id_deputado |                                nome |                           tema_mais_atuante | qtd_proposicoes | proposicoes_aprovadas
     204536 |                       Kim Kataguiri |            Direito Penal e Processual Penal |              16 |                     0
     204526 | Luiz Philippe de Orleans e Bragança |                          Defesa e Segurança |              16 |                     0
     220695 |                      Rogéria Santos |                                       Saúde |              16 |                     0
     104552 |                        Socorro Neri |                                    Educação |              16 |                     0
     204535 |                        Sâmia Bomfim |                 Direitos Humanos e Minorias |              16 |                     0
     220618 |                   Sargento Portugal |                          Defesa e Segurança |              15 |                     0
     220569 |                        Silvye Alves |                 Direitos Humanos e Minorias |              15 |                     0
     234673 |                     Vanderlan Alves |                          Trabalho e Emprego |              15 |                     0
      73701 |                   Benedita da Silva |                 Direitos Humanos e Minorias |              14 |                     0
     213762 |                       Carla Dickson |                 Direitos Humanos e Minorias |              14 |                     0
     204462 |                      Chris Tonietto |                 Direitos Humanos e Minorias |              14 |                     0
     209787 |                    Nikolas Ferreira |                 Direitos Humanos e Minorias |              14 |                     0
     220564 |                        Yandra Moura |                 Direitos Humanos e Minorias |              14 |                     0
     204518 |                       Dr. Frederico |                       Administração Pública |              13 |                     0
      74041 |                          Luiz Couto |                 Direitos Humanos e Minorias |              13 |                     0
     220633 |                      Ricardo Salles |               Finanças Públicas e Orçamento |              13 |                     0
     160629 |                    Romero Rodrigues |                 Direitos Humanos e Minorias |              13 |                     0
     160610 |                     Valmir Assunção |                 Direitos Humanos e Minorias |              13 |                     0
     160569 |                    Waldenor Pereira |                 Direitos Humanos e Minorias |              13 |                     0
      73433 |                   Arlindo Chinaglia |                       Administração Pública |              12 |                     0
     204488 |                       Célio Studart | Meio Ambiente e Desenvolvimento Sustentável |              12 |                     0
     220701 |             Delegado Matheus Laiola | Meio Ambiente e Desenvolvimento Sustentável |              12 |                     0
     220623 |                       Duda Salabert |                 Direitos Humanos e Minorias |              12 |                     0
     220623 |                       Duda Salabert |                 Direitos Humanos e Minorias |              12 |                     0
     220645 |                        Erika Hilton |                 Direitos Humanos e Minorias |              12 |                     0
     231911 |                      Lenir de Assis |                 Direitos Humanos e Minorias |              12 |                     0
     160535 |                              Marcon |                 Direitos Humanos e Minorias |              12 |                     0
     178986 |                         Nilto Tatto |                 Direitos Humanos e Minorias |              12 |                     0
     220644 |                      Rosangela Moro |                 Direitos Humanos e Minorias |              12 |                     0
     204464 |                     Talíria Petrone |                 Direitos Humanos e Minorias |              12 |                     0
     220614 |                   Dr. Daniel Soranz |                                       Saúde |              11 |                     0
     204407 |                 Fernanda Melchionna |                       Administração Pública |              11 |                     0
     204407 |                 Fernanda Melchionna |                 Direitos Humanos e Minorias |              11 |                     0
     204494 |                          Fred Costa | Meio Ambiente e Desenvolvimento Sustentável |              11 |                     0
     160666 |               Félix Mendonça Júnior | Agricultura, Pecuária, Pesca e Extrativismo |              11 |                     0
     204491 |                     Gilberto Abramo |                 Direitos Humanos e Minorias |              11 |                     0
     204444 |                         Helio Lopes |                 Direitos Humanos e Minorias |              11 |                     0
     178970 |                         João Daniel |                 Direitos Humanos e Minorias |              11 |                     0
      74156 |                   Leonardo Monteiro |                 Direitos Humanos e Minorias |              11 |                     0
     220547 |                       Marcos Pollon |                       Administração Pública |              11 |                     0
     220615 |              Pastor Henrique Vieira |                 Direitos Humanos e Minorias |              11 |                     0
     204534 |                       Tabata Amaral |                 Direitos Humanos e Minorias |              11 |                     0
      74057 |                      Alice Portugal |                       Administração Pública |              10 |                     0
     220657 |                     André Fernandes |            Direito Penal e Processual Penal |              10 |                     0
     160512 |                       Aureo Ribeiro |                 Direitos Humanos e Minorias |              10 |                     0
     220665 |                     Clarissa Tércio |                 Direitos Humanos e Minorias |              10 |                     0
     206018 |                      Célia Xakriabá |                 Direitos Humanos e Minorias |              10 |                     0
     220555 |                       Daiana Santos |                 Direitos Humanos e Minorias |              10 |                     0
     220642 |                 Delegado Bruno Lima | Meio Ambiente e Desenvolvimento Sustentável |              10 |                     0
     220673 |                    Delegado Caveira |                       Administração Pública |              10 |                     0
     220534 |                       Fred Linhares |                 Direitos Humanos e Minorias |              10 |                     0
     178857 |                         Jorge Solla |                 Direitos Humanos e Minorias |              10 |                     0
      74858 |                    Lindbergh Farias |                 Direitos Humanos e Minorias |              10 |                     0
     220599 |                    Marcelo Crivella |                 Direitos Humanos e Minorias |              10 |                     0
     204570 |                          Pastor Gil |                 Direitos Humanos e Minorias |              10 |                     0
     161440 |                             Pezenti | Agricultura, Pecuária, Pesca e Extrativismo |              10 |                     0
     220546 |                    Rodolfo Nogueira |                         Estrutura Fundiária |              10 |                     0
     204480 |                     Rogério Correia |                 Direitos Humanos e Minorias |              10 |                     0
     204416 |                           Sanderson |               Finanças Públicas e Orçamento |              10 |                     0
     204374 |                           Bia Kicis |                 Direitos Humanos e Minorias |               9 |                     0
     220594 |                       Coronel Assis |                          Defesa e Segurança |               9 |                     0
     178929 |                        Diego Garcia |               Finanças Públicas e Orçamento |               9 |                     0
     230765 |                   Enfermeira Rejane |                 Direitos Humanos e Minorias |               9 |                     0
     230765 |                   Enfermeira Rejane |                          Trabalho e Emprego |               9 |                     0
     204445 |                    Fernando Mineiro |                 Direitos Humanos e Minorias |               9 |                     0
     204539 |               Hercílio Coelho Diniz |                 Direitos Humanos e Minorias |               9 |                     0
     220696 |                    Ivoneide Caetano |                 Direitos Humanos e Minorias |               9 |                     0
     204520 |                        Junio Amaral |                       Administração Pública |               9 |                     0
      74585 |                     Lincoln Portela |                 Direitos Humanos e Minorias |               9 |                     0
     220543 |                       Ricardo Ayres |             Viação, Transporte e Mobilidade |               9 |                     0
     220641 |                     Rodrigo Gambale | Meio Ambiente e Desenvolvimento Sustentável |               9 |                     0
     220558 |                           Zé Trovão |                 Direitos Humanos e Minorias |               9 |                     0
      73579 |                       Alberto Fraga |                 Direitos Humanos e Minorias |               8 |                     0
     220632 |                        Ana Pimentel |                 Direitos Humanos e Minorias |               8 |                     0
     220635 |                         Bruno Ganem |                 Direitos Humanos e Minorias |               8 |                     0
     220635 |                         Bruno Ganem | Meio Ambiente e Desenvolvimento Sustentável |               8 |                     0
     204460 |                        Carlos Jordy |                 Direitos Humanos e Minorias |               8 |                     0
     229585 |                   Elisangela Araujo |                 Direitos Humanos e Minorias |               8 |                     0
     220712 |                          Fausto Jr. |                       Administração Pública |               8 |                     0
     220712 |                          Fausto Jr. |                 Direitos Humanos e Minorias |               8 |                     0
     220527 |                          Jack Rocha |                 Direitos Humanos e Minorias |               8 |                     0
     234253 |                       Lucas Abrahao |                 Direitos Humanos e Minorias |               8 |                     0
     178866 |                      Luizianne Lins |                 Direitos Humanos e Minorias |               8 |                     0
     160161 |                     Marcelo Queiroz | Meio Ambiente e Desenvolvimento Sustentável |               8 |                     0
     204453 |                   Natália Bonavides |                 Direitos Humanos e Minorias |               8 |                     0
     171617 |                              Paulão |                 Direitos Humanos e Minorias |               8 |                     0
     220630 |                        Pedro Aihara |                          Defesa e Segurança |               8 |                     0
     204395 |                        Pedro Lupion | Agricultura, Pecuária, Pesca e Extrativismo |               8 |                     0
     220606 |                             Reimont |                 Direitos Humanos e Minorias |               8 |                     0
      74283 |                          Vicentinho |                 Direitos Humanos e Minorias |               8 |                     0
     204388 |                          Bibo Nunes |                                       Saúde |               7 |                     0
      98148 |                          Cobalchini | Meio Ambiente e Desenvolvimento Sustentável |               7 |                     0
     220625 |                       Delegada Ione |            Direito Penal e Processual Penal |               7 |                     0
     227991 |                           Dr Flávio |                 Direitos Humanos e Minorias |               7 |                     0
     220529 |                       Gilson Daniel | Meio Ambiente e Desenvolvimento Sustentável |               7 |                     0
      74848 |                     Jandira Feghali |                          Defesa e Segurança |               7 |                     0
     141456 |                        Jilmar Tatto |                          Defesa e Segurança |               7 |                     0
     141456 |                        Jilmar Tatto |                 Direitos Humanos e Minorias |               7 |                     0
      74784 |                      Luiza Erundina |                 Direitos Humanos e Minorias |               7 |                     0
     160641 |               Professora Marcivania |                 Direitos Humanos e Minorias |               7 |                     0
     141533 |                  Rodrigo Rollemberg |                 Direitos Humanos e Minorias |               7 |                     0
     165470 |                   Rodrigo Valadares |                       Administração Pública |               7 |                     0
     222565 |                      Soldado Noelio |                       Administração Pública |               7 |                     0
      74376 |                       Vander Loubet |                 Direitos Humanos e Minorias |               7 |                     0
     204559 |                             Zé Neto |                       Administração Pública |               7 |                     0
     204517 |                            Zé Vitor |               Finanças Públicas e Orçamento |               7 |                     0
     160559 |                       Alceu Moreira | Meio Ambiente e Desenvolvimento Sustentável |               6 |                     0
     221148 |                          Alfredinho |                 Direitos Humanos e Minorias |               6 |                     0
     220707 |                       Amanda Gentil |                 Direitos Humanos e Minorias |               6 |                     0
     178993 |              Carlos Henrique Gaguim |              Ciência, Tecnologia e Inovação |               6 |                     0
     204355 |                          Da Vitoria |            Direito Penal e Processual Penal |               6 |                     0
     204355 |                          Da Vitoria |                 Direitos Humanos e Minorias |               6 |                     0
     178908 |                 Delegado Éder Mauro |                 Direitos Humanos e Minorias |               6 |                     0
     220674 |               Dra. Alessandra Haber |                 Direitos Humanos e Minorias |               6 |                     0
     204364 |                          Eli Borges |                 Direitos Humanos e Minorias |               6 |                     0
     220611 |                    General Pazuello |                          Defesa e Segurança |               6 |                     0
     226179 |                       Gisela Simona |              Direito e Defesa do Consumidor |               6 |                     0
     141470 |                      José Guimarães |                 Direitos Humanos e Minorias |               6 |                     0
     204372 |                 Julio Cesar Ribeiro |                 Direitos Humanos e Minorias |               6 |                     0
     204372 |                 Julio Cesar Ribeiro |                                       Saúde |               6 |                     0
      74299 |                   Leônidas Cristino |             Viação, Transporte e Mobilidade |               6 |                     0
     179000 |              Marcelo Álvaro Antônio |            Direito Penal e Processual Penal |               6 |                     0
     179000 |              Marcelo Álvaro Antônio |                 Direitos Humanos e Minorias |               6 |                     0
     220550 |                     Mauricio Marcon |                       Administração Pública |               6 |                     0
     188097 |                      Merlong Solano |                 Direitos Humanos e Minorias |               6 |                     0
     160556 |                          Padre João |                 Direitos Humanos e Minorias |               6 |                     0
      74160 |                      Patrus Ananias |                       Administração Pública |               6 |                     0
      73486 |                    Pompeo de Mattos |                       Administração Pública |               6 |                     0
      73604 |                          Rui Falcão |                       Administração Pública |               6 |                     0
     204387 |                      Sargento Fahur |                 Direitos Humanos e Minorias |               6 |                     0
     178933 |                        Sergio Souza | Agricultura, Pecuária, Pesca e Extrativismo |               6 |                     0
     178933 |                        Sergio Souza | Meio Ambiente e Desenvolvimento Sustentável |               6 |                     0
     204557 |                        Sidney Leite |                       Administração Pública |               6 |                     0
     204495 |                      Airton Faleiro |                          Defesa e Segurança |               5 |                     0
     204495 |                      Airton Faleiro |                 Direitos Humanos e Minorias |               5 |                     0
     178972 |                        Alex Manente |                       Administração Pública |               5 |                     0
     178972 |                        Alex Manente |                 Direitos Humanos e Minorias |               5 |                     0
     160538 |                           Bohn Gass |                       Administração Pública |               5 |                     0
      73441 |                    Celso Russomanno |                 Direitos Humanos e Minorias |               5 |                     0
     220595 |                    Coronel Fernanda |                 Direitos Humanos e Minorias |               5 |                     0
     220557 |                     Daniela Reinehr |            Homenagens e Datas Comemorativas |               5 |                     0
     220539 |               Defensor Stélio Dener |                          Defesa e Segurança |               5 |                     0
     220539 |               Defensor Stélio Dener |                 Direitos Humanos e Minorias |               5 |                     0
     220583 |                Delegado Fabio Costa |                 Direitos Humanos e Minorias |               5 |                     0
     220671 |                       Dilvanda Faro |                          Defesa e Segurança |               5 |                     0
     220602 |                       Dimas Gadelha |                       Administração Pública |               5 |                     0
     220602 |                       Dimas Gadelha |                          Defesa e Segurança |               5 |                     0
     220602 |                       Dimas Gadelha |                 Direitos Humanos e Minorias |               5 |                     0
     220688 |                       Dr. Francisco |                          Defesa e Segurança |               5 |                     0
     220688 |                       Dr. Francisco |                 Direitos Humanos e Minorias |               5 |                     0
     220570 |              Dr. Ismael Alexandrino |                 Direitos Humanos e Minorias |               5 |                     0
     204481 |                          Dr. Jaziel |                       Administração Pública |               5 |                     0
     204481 |                          Dr. Jaziel |                 Direitos Humanos e Minorias |               5 |                     0
     204368 |                     Fabio Schiochet |             Viação, Transporte e Mobilidade |               5 |                     0
     220646 |                       Felipe Becari | Meio Ambiente e Desenvolvimento Sustentável |               5 |                     0
      72442 |                     Felipe Carreras |                                       Saúde |               5 |                     0
     160598 |                       Flávia Morais |                                       Saúde |               5 |                     0
     220653 |                        Fábio Teruel |                                Comunicações |               5 |                     0
     220653 |                        Fábio Teruel |                 Direitos Humanos e Minorias |               5 |                     0
     220526 |                   Gilvan da Federal |                          Defesa e Segurança |               5 |                     0
     220526 |                   Gilvan da Federal |            Direito Penal e Processual Penal |               5 |                     0
     107283 |                     Gleisi Hoffmann |                 Direitos Humanos e Minorias |               5 |                     0
     198197 |                        Greyce Elias |                 Direitos Humanos e Minorias |               5 |                     0
     204531 |                   Guilherme Derrite |            Direito Penal e Processual Penal |               5 |                     0
     178873 |                      Helder Salomão |                       Administração Pública |               5 |                     0
     178884 |                         Hildo Rocha |            Homenagens e Datas Comemorativas |               5 |                     0
     214694 |                       Jorge Goetten |               Finanças Públicas e Orçamento |               5 |                     0
     162067 |                       Kiko Celeguim |                       Administração Pública |               5 |                     0
     220648 |                           Marangoni |                 Direitos Humanos e Minorias |               5 |                     0
     220655 |                         Mario Frias |                 Direitos Humanos e Minorias |               5 |                     0
     220647 |                      Mauricio Neves |                 Direitos Humanos e Minorias |               5 |                     0
     220628 |                   Mauricio do Vôlei | Agricultura, Pecuária, Pesca e Extrativismo |               5 |                     0
     220628 |                   Mauricio do Vôlei |                 Direitos Humanos e Minorias |               5 |                     0
     220607 |                           Max Lemos |                 Direitos Humanos e Minorias |               5 |                     0
     171786 |                       Miguel Ângelo |       Energia, Recursos Hídricos e Minerais |               5 |                     0
     220687 |                     Márcio Honaiser |               Finanças Públicas e Orçamento |               5 |                     0
     220687 |                     Márcio Honaiser |             Viação, Transporte e Mobilidade |               5 |                     0
      74158 |                      Mário Heringer |                 Direitos Humanos e Minorias |               5 |                     0
      74400 |                       Paulo Pimenta |              Direito e Defesa do Consumidor |               5 |                     0
      74400 |                       Paulo Pimenta |                                    Economia |               5 |                     0
     220667 |                        Pedro Campos |                 Direitos Humanos e Minorias |               5 |                     0
     160601 |                 Pr. Marco Feliciano |                 Direitos Humanos e Minorias |               5 |                     0
     221338 |       Professora Luciene Cavalcante |                 Direitos Humanos e Minorias |               5 |                     0
     233594 |                         Rafael Fera |                       Administração Pública |               5 |                     0
     220588 |                      Roberto Duarte |               Finanças Públicas e Orçamento |               5 |                     0
     204525 |                        Rosana Valle |            Direito Penal e Processual Penal |               5 |                     0
     204525 |                        Rosana Valle |                 Direitos Humanos e Minorias |               5 |                     0
     220621 |                  Sargento Gonçalves |                 Direitos Humanos e Minorias |               5 |                     0
     178946 |                       Soraya Santos |                 Direitos Humanos e Minorias |               5 |                     0
     220682 |                        Tadeu Veneri |                          Defesa e Segurança |               5 |                     0
     220682 |                        Tadeu Veneri |                 Direitos Humanos e Minorias |               5 |                     0
     220598 |                      Tarcísio Motta |                 Direitos Humanos e Minorias |               5 |                     0
     220684 |                       Tião Medeiros |                       Administração Pública |               5 |                     0
     220684 |                       Tião Medeiros | Agricultura, Pecuária, Pesca e Extrativismo |               5 |                     0
     204396 |                            Vermelho |               Finanças Públicas e Orçamento |               5 |                     0
     224333 |                              Welter | Agricultura, Pecuária, Pesca e Extrativismo |               5 |                     0
     224333 |                              Welter |                 Direitos Humanos e Minorias |               5 |                     0
     224333 |                              Welter |                                    Economia |               5 |                     0
     141398 |                    Carlos Zarattini |       Energia, Recursos Hídricos e Minerais |               4 |                     1
     141398 |                    Carlos Zarattini |              Indústria, Comércio e Serviços |               4 |                     1
     221328 |                     Adilson Barroso |            Direito Penal e Processual Penal |               4 |                     0
     160508 |                     Afonso Florence |                       Administração Pública |               4 |                     0
     160508 |                     Afonso Florence |                          Defesa e Segurança |               4 |                     0
     136811 |                         Afonso Hamm |                 Direitos Humanos e Minorias |               4 |                     0
     204501 |                     Alencar Santana |                          Defesa e Segurança |               4 |                     0
     204501 |                     Alencar Santana |              Direito e Defesa do Consumidor |               4 |                     0
     204501 |                     Alencar Santana |             Viação, Transporte e Mobilidade |               4 |                     0
     220554 |               Alexandre Lindenmeyer |                       Administração Pública |               4 |                     0
     220554 |               Alexandre Lindenmeyer |                          Defesa e Segurança |               4 |                     0
     220576 |                      Alfredo Gaspar |               Finanças Públicas e Orçamento |               4 |                     0
     220576 |                      Alfredo Gaspar |            Previdência e Assistência Social |               4 |                     0
     178881 |                      Aluisio Mendes |            Direito Penal e Processual Penal |               4 |                     0
     141391 |                      Arnaldo Jardim |                       Administração Pública |               4 |                     0
     220612 |                              Bebeto |            Direito Penal e Processual Penal |               4 |                     0
     143942 |                         Caio Vianna |               Finanças Públicas e Orçamento |               4 |                     0
     204426 |                        Carlos Veras |                       Administração Pública |               4 |                     0
     204426 |                        Carlos Veras |                          Defesa e Segurança |               4 |                     0
     141398 |                    Carlos Zarattini |                          Defesa e Segurança |               4 |                     0
     204504 |                Cezinha de Madureira |               Finanças Públicas e Orçamento |               4 |                     0
      88256 |                 Clodoaldo Magalhães |                 Direitos Humanos e Minorias |               4 |                     0
     204367 |                      Daniel Freitas |                 Direitos Humanos e Minorias |               4 |                     0
     204459 |                 Daniela do Waguinho |                          Defesa e Segurança |               4 |                     0
     204459 |                 Daniela do Waguinho |                 Direitos Humanos e Minorias |               4 |                     0
     220659 |                  Dayany Bittencourt |                 Direitos Humanos e Minorias |               4 |                     0
     220565 |            Delegada Adriana Accorsi |                       Administração Pública |               4 |                     0
     220652 |                    Delegado Palumbo |            Direito Penal e Processual Penal |               4 |                     0
     220652 |                    Delegado Palumbo |                 Direitos Humanos e Minorias |               4 |                     0
     220654 |            Delegado Paulo Bilynskyj |            Direito Penal e Processual Penal |               4 |                     0
     220654 |            Delegado Paulo Bilynskyj |                 Direitos Humanos e Minorias |               4 |                     0
     220573 |                  Dorinaldo Malafaia |                       Administração Pública |               4 |                     0
     220573 |                  Dorinaldo Malafaia |                                       Saúde |               4 |                     0
     218086 |                          Ely Santos |                 Direitos Humanos e Minorias |               4 |                     0
     160640 |                       Eros Biondini |            Direito Penal e Processual Penal |               4 |                     0
     160640 |                       Eros Biondini |                 Direitos Humanos e Minorias |               4 |                     0
      66828 |                       Fausto Pinato |                       Administração Pública |               4 |                     0
      66828 |                       Fausto Pinato |               Finanças Públicas e Orçamento |               4 |                     0
     220545 |                      Filipe Martins |                 Direitos Humanos e Minorias |               4 |                     0
     191923 |                     Flávio Nogueira |                       Administração Pública |               4 |                     0
     191923 |                     Flávio Nogueira |                          Defesa e Segurança |               4 |                     0
     220551 |                     Franciane Bayer |                 Direitos Humanos e Minorias |               4 |                     0
     204473 |                       General Girão |            Direito Penal e Processual Penal |               4 |                     0
     160673 |                     Giovani Cherini |                 Direitos Humanos e Minorias |               4 |                     0
     141450 |                           Hugo Leal |            Direito Penal e Processual Penal |               4 |                     0
     220697 |                      Jadyel Alencar |               Finanças Públicas e Orçamento |               4 |                     0
     178910 |                  Joaquim Passarinho |                       Administração Pública |               4 |                     0
     141464 |            José Airton Félix Cirilo |                          Defesa e Segurança |               4 |                     0
     204391 |                          José Nelto |                       Administração Pública |               4 |                     0
      73778 |                   Luiz Carlos Hauly |                                    Economia |               4 |                     0
     204485 |                   Luiz Carlos Motta |                       Administração Pública |               4 |                     0
     220658 |                         Luiz Gastão |                          Trabalho e Emprego |               4 |                     0
     204540 |                         Maria Rosas |                 Direitos Humanos e Minorias |               4 |                     0
     178985 |                     Miguel Lombardi |            Direito Penal e Processual Penal |               4 |                     0
     178985 |                     Miguel Lombardi |                 Direitos Humanos e Minorias |               4 |                     0
     160561 |            Missionário José Olimpio |                 Direitos Humanos e Minorias |               4 |                     0
     220584 |                      Murilo Galdino |                                    Educação |               4 |                     0
     150418 |                      Márcio Marinho |                       Administração Pública |               4 |                     0
     150418 |                      Márcio Marinho |                                    Economia |               4 |                     0
     204449 |                      Nelson Barbudo |                       Administração Pública |               4 |                     0
     204479 |                           Nicoletti |            Direito Penal e Processual Penal |               4 |                     0
     178987 |                       Orlando Silva |                       Administração Pública |               4 |                     0
     178987 |                       Orlando Silva |                          Trabalho e Emprego |               4 |                     0
     141488 |                      Paulo Teixeira |                       Administração Pública |               4 |                     0
     204406 |                    Pedro Westphalen |                                    Economia |               4 |                     0
     204406 |                    Pedro Westphalen |               Finanças Públicas e Orçamento |               4 |                     0
     220533 |               Prof. Reginaldo Veras |                 Direitos Humanos e Minorias |               4 |                     0
     220533 |               Prof. Reginaldo Veras |                          Trabalho e Emprego |               4 |                     0
     220586 |                        Rafael Brito |                       Administração Pública |               4 |                     0
     220586 |                        Rafael Brito |                                    Educação |               4 |                     0
     153423 |                   Renilce Nicodemos |                 Direitos Humanos e Minorias |               4 |                     0
     221329 |                       Ricardo Abrão |                 Direitos Humanos e Minorias |               4 |                     0
     220620 |                      Rosângela Reis |                 Direitos Humanos e Minorias |               4 |                     0
      74371 |                        Rubens Otoni |                       Administração Pública |               4 |                     0
     227310 |                      Silvio Antonio |               Finanças Públicas e Orçamento |               4 |                     0
     178947 |                 Sóstenes Cavalcante |                       Administração Pública |               4 |                     0
     220597 |                       Thiago Flores |                          Defesa e Segurança |               4 |                     0
     220597 |                       Thiago Flores |            Direito Penal e Processual Penal |               4 |                     0
     220597 |                       Thiago Flores |                 Direitos Humanos e Minorias |               4 |                     0
     157130 |                       Túlio Gadêlha |                 Direitos Humanos e Minorias |               4 |                     0
     160592 |                         Zeca Dirceu |                       Administração Pública |               4 |                     0
     220552 |                               Zucco |            Direito Penal e Processual Penal |               4 |                     0
     220542 |                 Alexandre Guimarães |                       Administração Pública |               3 |                     0
     220542 |                 Alexandre Guimarães |               Finanças Públicas e Orçamento |               3 |                     0
     204356 |                          Amaro Neto |                       Administração Pública |               3 |                     0
     107970 |                      Ana Paula Leão | Agricultura, Pecuária, Pesca e Extrativismo |               3 |                     0
     107970 |                      Ana Paula Leão | Meio Ambiente e Desenvolvimento Sustentável |               3 |                     0
     220638 |            Antonio Carlos Rodrigues | Meio Ambiente e Desenvolvimento Sustentável |               3 |                     0
     220549 |                           Any Ortiz |            Direito Penal e Processual Penal |               3 |                     0
     220549 |                           Any Ortiz |                 Direitos Humanos e Minorias |               3 |                     0
     160665 |                    Augusto Coutinho |            Direito Penal e Processual Penal |               3 |                     0
     160665 |                    Augusto Coutinho |                 Direitos Humanos e Minorias |               3 |                     0
     160665 |                    Augusto Coutinho |                                       Saúde |               3 |                     0
      69871 |                             Bacelar |              Ciência, Tecnologia e Inovação |               3 |                     0
      69871 |                             Bacelar |                          Trabalho e Emprego |               3 |                     0
      69871 |                             Bacelar |             Viação, Transporte e Mobilidade |               3 |                     0
     178975 |                        Baleia Rossi |                 Direitos Humanos e Minorias |               3 |                     0
     204378 |                 Coronel Chrisóstomo |            Direito Penal e Processual Penal |               3 |                     0
     204378 |                 Coronel Chrisóstomo |                 Direitos Humanos e Minorias |               3 |                     0
     220666 |                       Coronel Meira |                       Administração Pública |               3 |                     0
     220666 |                       Coronel Meira |            Direito Penal e Processual Penal |               3 |                     0
     220666 |                       Coronel Meira |                 Direitos Humanos e Minorias |               3 |                     0
     220590 |                     Coronel Ulysses |            Direito Penal e Processual Penal |               3 |                     0
     220590 |                     Coronel Ulysses |                 Direitos Humanos e Minorias |               3 |                     0
     178876 |                      Célio Silveira |                       Administração Pública |               3 |                     0
     178876 |                      Célio Silveira |                 Direitos Humanos e Minorias |               3 |                     0
      74060 |                      Daniel Almeida |                       Administração Pública |               3 |                     0
      74060 |                      Daniel Almeida |               Finanças Públicas e Orçamento |               3 |                     0
     204511 |                        David Soares |                       Administração Pública |               3 |                     0
     220561 |                   Delegada Katarina |                 Direitos Humanos e Minorias |               3 |                     0
     204512 |            Delegado Marcelo Freitas |            Direito Penal e Processual Penal |               3 |                     0
     204512 |            Delegado Marcelo Freitas |               Finanças Públicas e Orçamento |               3 |                     0
     204512 |            Delegado Marcelo Freitas |                          Trabalho e Emprego |               3 |                     0
     143632 |                       Domingos Neto |                 Direitos Humanos e Minorias |               3 |                     0
     204450 |                     Doutor Luizinho |                                       Saúde |               3 |                     0
     204450 |                     Doutor Luizinho |                          Trabalho e Emprego |               3 |                     0
     204351 |                     Dr. Luiz Ovando |                 Direitos Humanos e Minorias |               3 |                     0
     204351 |                     Dr. Luiz Ovando |                                       Saúde |               3 |                     0
     204412 |                 Dr. Zacharias Calil |                       Administração Pública |               3 |                     0
     220589 |                     Eduardo Velloso |            Direito Penal e Processual Penal |               3 |                     0
     220589 |                     Eduardo Velloso |                                    Educação |               3 |                     0
      74075 |                    Elcione Barbalho |                          Defesa e Segurança |               3 |                     0
      74075 |                    Elcione Barbalho |                 Direitos Humanos e Minorias |               3 |                     0
     161550 |                    Emidinho Madeira |            Direito Penal e Processual Penal |               3 |                     0
     204398 |                 Felipe Francischini |            Direito Penal e Processual Penal |               3 |                     0
     204398 |                 Felipe Francischini |                 Direitos Humanos e Minorias |               3 |                     0
